,userCode,userFileName,condition,response1,options,item,trialnumber,frame,view,syllNum,fricative,animate,long,localTime,age,gender
112,HHE697,697,s,Continue,,bosov,9,cat,jaVideoView.ejs,2,yes,yes,none,Tue+Nov+29+2016+10%3A18%3A41+GMT-0500+(EST),,
113,HHE697,697,s,Continue,,sod,10,penguin,jaVideoView.ejs,1,no,yes,none,Tue+Nov+29+2016+10%3A18%3A43+GMT-0500+(EST),,
114,HHE697,697,s,Continue,,tut,11,rabbit,jaVideoView.ejs,1,no,yes,none,Tue+Nov+29+2016+10%3A18%3A44+GMT-0500+(EST),,
115,TVO700,700,s,,,,,,,,,,Tue+Nov+29+2016+10%3A23%3A30+GMT-0500+(EST),,none
116,NHN703,703,s,,,,,,,,,,Tue+Nov+29+2016+10%3A30%3A07+GMT-0500+(EST),,none
117,LJK704,704,s,,,,,,,,,,Tue+Nov+29+2016+10%3A38%3A14+GMT-0500+(EST),,none
118,EQF705,705,s,,,,,,,,,,Tue+Nov+29+2016+10%3A38%3A39+GMT-0500+(EST),,none
119,EQF705,705,s,Continue,,kifak,3,flashlight,jaPictureView.ejs,2,no,none,yes,Tue+Nov+29+2016+10%3A38%3A40+GMT-0500+(EST),,
120,EQF705,705,s,Continue,,kufis,4,horse,jaVideoView.ejs,2,yes,yes,none,Tue+Nov+29+2016+10%3A38%3A42+GMT-0500+(EST),,
121,EQF705,705,s,Continue,,sapik,5,frisbee,jaPictureView.ejs,2,no,none,no,Tue+Nov+29+2016+10%3A38%3A43+GMT-0500+(EST),,
122,EQF705,705,s,Continue,,pekiv,6,baloon,jaPictureView.ejs,2,yes,none,no,Tue+Nov+29+2016+10%3A38%3A44+GMT-0500+(EST),,
123,EQF705,705,s,Continue,,dezit,7,lampshade,jaPictureView.ejs,2,no,none,no,Tue+Nov+29+2016+10%3A38%3A44+GMT-0500+(EST),,
124,EQF705,705,s,Continue,,dapus,8,139,jaPictureView.ejs,2,yes,none,,Tue+Nov+29+2016+10%3A38%3A45+GMT-0500+(EST),,
